ref,name,type,category_slugs,primary_pincode,description_en,description_ta,description_hi,address,state,district,pincode,lat,lng,coverage_pincodes,vertical_slug,product_name,specs_json,product_category,milk_type,fat_percent,pack_size,price_display
,"Nandhini Dairy, Kinathukadavu",vendor,dairy,641202,"Nandhini Dairy, Kinathukadavu supplies fresh cow and buffalo milk to homes around Kinathukadavu, with daily morning doorstep delivery.",Kinathukadavu பகுதியில் உள்ள வீடுகளுக்கு தினமும் காலையில் புதிய பசும்பால் மற்றும் எருமைப்பால் டெலிவரி செய்யும் விற்பனையாளர்.,Kinathukadavu के आसपास घरों को रोज़ सुबह ताज़ा गाय का दूध और भैंस का दूध पहुँचाने वाला दूध विक्रेता।,"Cross Cut Road, Kinathukadavu",,,641202,,,641202,milk,Fresh Buffalo Milk,,milk,buffalo,6.5,500ml,₹44/500ml
vend0,"Sri Balaji Milk Supply, Town Hall",vendor,dairy,641001,"Sri Balaji Milk Supply, Town Hall supplies fresh cow and buffalo milk to homes around Town Hall, with daily morning doorstep delivery.",Town Hall பகுதியில் உள்ள வீடுகளுக்கு தினமும் காலையில் புதிய பசும்பால் மற்றும் எருமைப்பால் டெலிவரி செய்யும் விற்பனையாளர்.,Town Hall के आसपास घरों को रोज़ सुबह ताज़ा गाय का दूध और भैंस का दूध पहुँचाने वाला दूध विक्रेता।,"Trichy Road, Town Hall",,,641001,,,641001;641005,milk,A2 Cow Milk,,milk,a2,4.3,500ml,₹52/500ml
vend1,"Sri Amman Milk Supply, Ram Nagar",vendor,dairy,641002,A neighbourhood milk vendor in Ram Nagar offering doorstep delivery of fresh milk across nearby pincodes.,Ram Nagar பகுதியில் அருகிலுள்ள பின்கோடுகளுக்கு புதிய பாலை வீட்டு வாசலில் வழங்கும் பால் விற்பனையாளர்.,Ram Nagar में आसपास के पिनकोड तक ताज़ा दूध की घर पहुँच डिलीवरी देने वाला दूध विक्रेता।,"Avinashi Road, Ram Nagar",,,641002,,,641002;641001,milk,Toned Milk,,milk,toned,3.0,500ml,₹28/500ml
vend2,"Sri Murugan Milk Supply, R.S. Puram",vendor,dairy,641004,"Sri Murugan Milk Supply, R.S. Puram provides a daily fresh milk supply to households in and around R.S. Puram.",R.S. Puram மற்றும் அதைச் சுற்றியுள்ள வீடுகளுக்கு தினமும் புதிய பால் வழங்கும் வணிகம்.,R.S. Puram और आसपास के घरों को रोज़ ताज़ा दूध की आपूर्ति करने वाला व्यवसाय।,"Mettupalayam Road, R.S. Puram",,,641004,,,641004;641007;641001,milk,Organic Cow Milk,,milk,organic,4.1,500ml,₹56/500ml
vend3,"Saibaba Milk Supply, Singanallur",vendor,dairy,641005,Local dairy supplier serving Singanallur with fresh cow milk and buffalo milk on a daily delivery route.,Singanallur பகுதிக்கு தினசரி டெலிவரி வழியில் புதிய பசும்பால் மற்றும் எருமைப்பால் வழங்கும் உள்ளூர் பால் விற்பனையாளர்.,Singanallur क्षेत्र में रोज़ाना डिलीवरी रूट पर ताज़ा गाय का दूध और भैंस का दूध देने वाला स्थानीय दूध आपूर्तिकर्ता।,"Sathy Road, Singanallur",,,641005,,,641005;641001,milk,Fresh Cow Milk,,milk,cow,4.0,500ml,₹34/500ml
vend4,"Sri Vinayaga Milk Supply, Ramanathapuram",vendor,dairy,641006,"Sri Vinayaga Milk Supply, Ramanathapuram runs a home delivery milk service covering Ramanathapuram and the surrounding streets.",Ramanathapuram மற்றும் சுற்றியுள்ள தெருக்களுக்கு வீட்டு டெலிவரி பால் சேவை வழங்கும் விற்பனையாளர்.,Ramanathapuram और आसपास की गलियों तक घर डिलीवरी दूध सेवा देने वाला विक्रेता।,"Cross Cut Road, Ramanathapuram",,,641006,,,641006;641011;641001,milk,Fresh Buffalo Milk,,milk,buffalo,6.5,500ml,₹44/500ml
vend5,"Annapoorna Milk Supply, Uppilipalayam",vendor,dairy,641007,"Annapoorna Milk Supply, Uppilipalayam supplies fresh cow and buffalo milk to homes around Uppilipalayam, with daily morning doorstep delivery.",Uppilipalayam பகுதியில் உள்ள வீடுகளுக்கு தினமும் காலையில் புதிய பசும்பால் மற்றும் எருமைப்பால் டெலிவரி செய்யும் விற்பனையாளர்.,Uppilipalayam के आसपास घरों को रोज़ सुबह ताज़ा गाय का दूध और भैंस का दूध पहुँचाने वाला दूध विक्रेता।,"Big Bazaar Street, Uppilipalayam",,,641007,,,641007;641001,milk,Farm Fresh Cow Milk,,milk,cow,4.0,1l,₹64/1l
vend6,"Kongu Milk Supply, Gandhipuram",vendor,dairy,641009,A neighbourhood milk vendor in Gandhipuram offering doorstep delivery of fresh milk across nearby pincodes.,Gandhipuram பகுதியில் அருகிலுள்ள பின்கோடுகளுக்கு புதிய பாலை வீட்டு வாசலில் வழங்கும் பால் விற்பனையாளர்.,Gandhipuram में आसपास के पिनकोड तक ताज़ा दूध की घर पहुँच डिलीवरी देने वाला दूध विक्रेता।,"Sungam Bypass, Gandhipuram",,,641009,,,641009;641015;641001,milk,A2 Cow Milk,,milk,a2,4.3,500ml,₹52/500ml
vend7,"Velan Milk Supply, Ganapathy",vendor,dairy,641011,"Velan Milk Supply, Ganapathy provides a daily fresh milk supply to households in and around Ganapathy.",Ganapathy மற்றும் அதைச் சுற்றியுள்ள வீடுகளுக்கு தினமும் புதிய பால் வழங்கும் வணிகம்.,Ganapathy और आसपास के घरों को रोज़ ताज़ा दूध की आपूर्ति करने वाला व्यवसाय।,"Pollachi Main Road, Ganapathy",,,641011,,,641011;641001,milk,Toned Milk,,milk,toned,3.0,500ml,₹28/500ml
vend8,"Sri Lakshmi Milk Supply, Peelamedu",vendor,dairy,641012,Local dairy supplier serving Peelamedu with fresh cow milk and buffalo milk on a daily delivery route.,Peelamedu பகுதிக்கு தினசரி டெலிவரி வழியில் புதிய பசும்பால் மற்றும் எருமைப்பால் வழங்கும் உள்ளூர் பால் விற்பனையாளர்.,Peelamedu क्षेत्र में रोज़ाना डिलीवरी रूट पर ताज़ा गाय का दूध और भैंस का दूध देने वाला स्थानीय दूध आपूर्तिकर्ता।,"Thadagam Road, Peelamedu",,,641012,,,641012;641021;641001,milk,Organic Cow Milk,,milk,organic,4.1,500ml,₹56/500ml
vend9,"Sri Karpagam Milk Supply, Ondipudur",vendor,dairy,641015,"Sri Karpagam Milk Supply, Ondipudur runs a home delivery milk service covering Ondipudur and the surrounding streets.",Ondipudur மற்றும் சுற்றியுள்ள தெருக்களுக்கு வீட்டு டெலிவரி பால் சேவை வழங்கும் விற்பனையாளர்.,Ondipudur और आसपास की गलियों तक घर डिलीवरी दूध सेवा देने वाला विक्रेता।,"Marudhamalai Road, Ondipudur",,,641015,,,641015,milk,Fresh Cow Milk,,milk,cow,4.0,500ml,₹34/500ml
vend10,"Senthil Milk Supply, Rathinapuri",vendor,dairy,641018,"Senthil Milk Supply, Rathinapuri supplies fresh cow and buffalo milk to homes around Rathinapuri, with daily morning doorstep delivery.",Rathinapuri பகுதியில் உள்ள வீடுகளுக்கு தினமும் காலையில் புதிய பசும்பால் மற்றும் எருமைப்பால் டெலிவரி செய்யும் விற்பனையாளர்.,Rathinapuri के आसपास घरों को रोज़ सुबह ताज़ा गाय का दूध और भैंस का दूध पहुँचाने वाला दूध विक्रेता।,"Bharathiar Road, Rathinapuri",,,641018,,,641018;641035;641001,milk,Fresh Buffalo Milk,,milk,buffalo,6.5,500ml,₹44/500ml
vend11,"Arun Milk Supply, Kuniyamuthur",vendor,dairy,641021,A neighbourhood milk vendor in Kuniyamuthur offering doorstep delivery of fresh milk across nearby pincodes.,Kuniyamuthur பகுதியில் அருகிலுள்ள பின்கோடுகளுக்கு புதிய பாலை வீட்டு வாசலில் வழங்கும் பால் விற்பனையாளர்.,Kuniyamuthur में आसपास के पिनकोड तक ताज़ा दूध की घर पहुँच डिलीवरी देने वाला दूध विक्रेता।,"Perur Main Road, Kuniyamuthur",,,641021,,,641021;641001,milk,Farm Fresh Cow Milk,,milk,cow,4.0,1l,₹64/1l
vend12,"Sri Vetri Milk Supply, Ukkadam",vendor,dairy,641025,"Sri Vetri Milk Supply, Ukkadam provides a daily fresh milk supply to households in and around Ukkadam.",Ukkadam மற்றும் அதைச் சுற்றியுள்ள வீடுகளுக்கு தினமும் புதிய பால் வழங்கும் வணிகம்.,Ukkadam और आसपास के घरों को रोज़ ताज़ा दूध की आपूर्ति करने वाला व्यवसाय।,"Kamarajar Road, Ukkadam",,,641025,,,641025;641041;641001,milk,A2 Cow Milk,,milk,a2,4.3,500ml,₹52/500ml
vend13,"Bharathi Milk Supply, Podanur",vendor,dairy,641035,Local dairy supplier serving Podanur with fresh cow milk and buffalo milk on a daily delivery route.,Podanur பகுதிக்கு தினசரி டெலிவரி வழியில் புதிய பசும்பால் மற்றும் எருமைப்பால் வழங்கும் உள்ளூர் பால் விற்பனையாளர்.,Podanur क्षेत्र में रोज़ाना डिलीवरी रूट पर ताज़ा गाय का दूध और भैंस का दूध देने वाला स्थानीय दूध आपूर्तिकर्ता।,"Sanganoor Road, Podanur",,,641035,,,641035,milk,Toned Milk,,milk,toned,3.0,500ml,₹28/500ml
,"Kongu Dairy Farm, Mettupalayam",farm,dairy-farm;dairy,641301,"Kongu Dairy Farm, Mettupalayam is a dairy farm near Mettupalayam keeping cows and buffaloes and selling fresh farm milk.",Mettupalayam அருகில் பசுக்கள் மற்றும் எருமைகளை வளர்த்து புதிய பண்ணைப் பாலை விற்கும் பால் பண்ணை.,Mettupalayam के पास गायें और भैंसें पालने वाला और ताज़ा फ़ार्म का दूध बेचने वाला डेयरी फ़ार्म।,"Trichy Road, Mettupalayam",,,641301,,,641301;642002,milk,Farm Fresh Cow Milk,,milk,cow,4.0,1l,₹64/1l
,"Green Pastures Dairy Farm, Sulur",farm,dairy-farm;dairy,641402,A small dairy farm in Sulur producing fresh cow milk from its own herd.,Sulur பகுதியில் தன் சொந்த மந்தையிலிருந்து புதிய பசும்பால் தயாரிக்கும் சிறிய பால் பண்ணை.,Sulur में अपने ही झुंड से ताज़ा गाय का दूध तैयार करने वाला छोटा डेयरी फ़ार्म।,"Avinashi Road, Sulur",,,641402,,,641402,milk,Fresh Buffalo Milk,,milk,buffalo,6.5,500ml,₹45/500ml
,"Sri Balaji Dairy Farm, Pollachi",farm,dairy-farm;dairy,642001,"Sri Balaji Dairy Farm, Pollachi rears dairy cattle at Pollachi and supplies fresh milk to nearby homes and shops.",Pollachi பகுதியில் பால் கால்நடைகளை வளர்த்து அருகிலுள்ள வீடுகள் மற்றும் கடைகளுக்கு புதிய பால் வழங்கும் பால் பண்ணை.,Pollachi में डेयरी पशु पालने वाला और आसपास के घरों व दुकानों को ताज़ा दूध देने वाला डेयरी फ़ार्म।,"Mettupalayam Road, Pollachi",,,642001,,,642001;642127,milk,A2 Cow Milk,,milk,a2,4.3,1l,₹98/1l
,"Amman Dairy Farm, Pollachi East",farm,dairy-farm;dairy,642002,Family-run dairy farm at Pollachi East offering fresh cow and buffalo milk direct from the farm.,Pollachi East பகுதியில் பண்ணையிலிருந்து நேரடியாக புதிய பசும்பால் மற்றும் எருமைப்பால் வழங்கும் குடும்ப பால் பண்ணை.,Pollachi East में फ़ार्म से सीधे ताज़ा गाय और भैंस का दूध देने वाला पारिवारिक डेयरी फ़ार्म।,"Sathy Road, Pollachi East",,,642002,,,642002,milk,Organic Cow Milk,,milk,organic,4.1,500ml,₹58/500ml
,"Vellingiri Dairy Farm, Valparai",farm,dairy-farm;dairy,642126,"Vellingiri Dairy Farm, Valparai is a dairy farm near Valparai keeping cows and buffaloes and selling fresh farm milk.",Valparai அருகில் பசுக்கள் மற்றும் எருமைகளை வளர்த்து புதிய பண்ணைப் பாலை விற்கும் பால் பண்ணை.,Valparai के पास गायें और भैंसें पालने वाला और ताज़ा फ़ार्म का दूध बेचने वाला डेयरी फ़ार्म।,"Cross Cut Road, Valparai",,,642126,,,642126;638051,milk,Farm Fresh Cow Milk,,milk,cow,4.0,1l,₹64/1l
,"Sri Murugan Dairy Farm, Valparai Town",farm,dairy-farm;dairy,642127,A small dairy farm in Valparai Town producing fresh cow milk from its own herd.,Valparai Town பகுதியில் தன் சொந்த மந்தையிலிருந்து புதிய பசும்பால் தயாரிக்கும் சிறிய பால் பண்ணை.,Valparai Town में अपने ही झुंड से ताज़ा गाय का दूध तैयार करने वाला छोटा डेयरी फ़ार्म।,"Big Bazaar Street, Valparai Town",,,642127,,,642127,milk,Fresh Buffalo Milk,,milk,buffalo,6.5,500ml,₹45/500ml
,"Nallur Dairy Farm, Tiruppur",farm,dairy-farm;dairy,641604,"Nallur Dairy Farm, Tiruppur rears dairy cattle at Tiruppur and supplies fresh milk to nearby homes and shops.",Tiruppur பகுதியில் பால் கால்நடைகளை வளர்த்து அருகிலுள்ள வீடுகள் மற்றும் கடைகளுக்கு புதிய பால் வழங்கும் பால் பண்ணை.,Tiruppur में डेयरी पशु पालने वाला और आसपास के घरों व दुकानों को ताज़ा दूध देने वाला डेयरी फ़ार्म।,"Sungam Bypass, Tiruppur",,Tiruppur,641604,,,641604;641002,milk,A2 Cow Milk,,milk,a2,4.3,1l,₹98/1l
,"Karpagam Dairy Farm, Palladam",farm,dairy-farm;dairy,638051,Family-run dairy farm at Palladam offering fresh cow and buffalo milk direct from the farm.,Palladam பகுதியில் பண்ணையிலிருந்து நேரடியாக புதிய பசும்பால் மற்றும் எருமைப்பால் வழங்கும் குடும்ப பால் பண்ணை.,Palladam में फ़ार्म से सीधे ताज़ा गाय और भैंस का दूध देने वाला पारिवारिक डेयरी फ़ार्म।,"Pollachi Main Road, Palladam",,Tiruppur,638051,,,638051,milk,Organic Cow Milk,,milk,organic,4.1,500ml,₹58/500ml
,"Sri Velan Dairy Farm, Town Hall",farm,dairy-farm;dairy,641001,"Sri Velan Dairy Farm, Town Hall is a dairy farm near Town Hall keeping cows and buffaloes and selling fresh farm milk.",Town Hall அருகில் பசுக்கள் மற்றும் எருமைகளை வளர்த்து புதிய பண்ணைப் பாலை விற்கும் பால் பண்ணை.,Town Hall के पास गायें और भैंसें पालने वाला और ताज़ा फ़ार्म का दूध बेचने वाला डेयरी फ़ार्म।,"Thadagam Road, Town Hall",,,641001,,,641001;641005,milk,Farm Fresh Cow Milk,,milk,cow,4.0,1l,₹64/1l
,"Ponni Dairy Farm, Ram Nagar",farm,dairy-farm;dairy,641002,A small dairy farm in Ram Nagar producing fresh cow milk from its own herd.,Ram Nagar பகுதியில் தன் சொந்த மந்தையிலிருந்து புதிய பசும்பால் தயாரிக்கும் சிறிய பால் பண்ணை.,Ram Nagar में अपने ही झुंड से ताज़ा गाय का दूध तैयार करने वाला छोटा डेयरी फ़ार्म।,"Marudhamalai Road, Ram Nagar",,,641002,,,641002;641001,milk,Fresh Buffalo Milk,,milk,buffalo,6.5,500ml,₹45/500ml
,"Sri Lakshmi Dairy Farm, R.S. Puram",farm,dairy-farm;dairy,641004,"Sri Lakshmi Dairy Farm, R.S. Puram rears dairy cattle at R.S. Puram and supplies fresh milk to nearby homes and shops.",R.S. Puram பகுதியில் பால் கால்நடைகளை வளர்த்து அருகிலுள்ள வீடுகள் மற்றும் கடைகளுக்கு புதிய பால் வழங்கும் பால் பண்ணை.,R.S. Puram में डेयरी पशु पालने वाला और आसपास के घरों व दुकानों को ताज़ा दूध देने वाला डेयरी फ़ार्म।,"Bharathiar Road, R.S. Puram",,,641004,,,641004;641007;641001,milk,A2 Cow Milk,,milk,a2,4.3,1l,₹98/1l
,"Thendral Dairy Farm, Singanallur",farm,dairy-farm;dairy,641005,Family-run dairy farm at Singanallur offering fresh cow and buffalo milk direct from the farm.,Singanallur பகுதியில் பண்ணையிலிருந்து நேரடியாக புதிய பசும்பால் மற்றும் எருமைப்பால் வழங்கும் குடும்ப பால் பண்ணை.,Singanallur में फ़ार्म से सीधे ताज़ा गाय और भैंस का दूध देने वाला पारिवारिक डेयरी फ़ार्म।,"Perur Main Road, Singanallur",,,641005,,,641005;641001,milk,Organic Cow Milk,,milk,organic,4.1,500ml,₹58/500ml
,"Kongu Dairy Farm, Ramanathapuram",farm,dairy-farm;dairy,641006,"Kongu Dairy Farm, Ramanathapuram is a dairy farm near Ramanathapuram keeping cows and buffaloes and selling fresh farm milk.",Ramanathapuram அருகில் பசுக்கள் மற்றும் எருமைகளை வளர்த்து புதிய பண்ணைப் பாலை விற்கும் பால் பண்ணை.,Ramanathapuram के पास गायें और भैंसें पालने वाला और ताज़ा फ़ार्म का दूध बेचने वाला डेयरी फ़ार्म।,"Kamarajar Road, Ramanathapuram",,,641006,,,641006;641011;641001,milk,Farm Fresh Cow Milk,,milk,cow,4.0,1l,₹64/1l
,"Green Pastures Dairy Farm, Uppilipalayam",farm,dairy-farm;dairy,641007,A small dairy farm in Uppilipalayam producing fresh cow milk from its own herd.,Uppilipalayam பகுதியில் தன் சொந்த மந்தையிலிருந்து புதிய பசும்பால் தயாரிக்கும் சிறிய பால் பண்ணை.,Uppilipalayam में अपने ही झुंड से ताज़ा गाय का दूध तैयार करने वाला छोटा डेयरी फ़ार्म।,"Sanganoor Road, Uppilipalayam",,,641007,,,641007;641001,milk,Fresh Buffalo Milk,,milk,buffalo,6.5,500ml,₹45/500ml
,"Sri Balaji Dairy Farm, Gandhipuram",farm,dairy-farm;dairy,641009,"Sri Balaji Dairy Farm, Gandhipuram rears dairy cattle at Gandhipuram and supplies fresh milk to nearby homes and shops.",Gandhipuram பகுதியில் பால் கால்நடைகளை வளர்த்து அருகிலுள்ள வீடுகள் மற்றும் கடைகளுக்கு புதிய பால் வழங்கும் பால் பண்ணை.,Gandhipuram में डेयरी पशु पालने वाला और आसपास के घरों व दुकानों को ताज़ा दूध देने वाला डेयरी फ़ार्म।,"Vilankurichi Road, Gandhipuram",,,641009,,,641009;641015;641001,milk,A2 Cow Milk,,milk,a2,4.3,1l,₹98/1l
,"Amman Dairy Farm, Ganapathy",farm,dairy-farm;dairy,641011,Family-run dairy farm at Ganapathy offering fresh cow and buffalo milk direct from the farm.,Ganapathy பகுதியில் பண்ணையிலிருந்து நேரடியாக புதிய பசும்பால் மற்றும் எருமைப்பால் வழங்கும் குடும்ப பால் பண்ணை.,Ganapathy में फ़ार्म से सीधे ताज़ा गाय और भैंस का दूध देने वाला पारिवारिक डेयरी फ़ार्म।,"Race Course Road, Ganapathy",,,641011,,,641011;641001,milk,Organic Cow Milk,,milk,organic,4.1,500ml,₹58/500ml
,"Vellingiri Dairy Farm, Peelamedu",farm,dairy-farm;dairy,641012,"Vellingiri Dairy Farm, Peelamedu is a dairy farm near Peelamedu keeping cows and buffaloes and selling fresh farm milk.",Peelamedu அருகில் பசுக்கள் மற்றும் எருமைகளை வளர்த்து புதிய பண்ணைப் பாலை விற்கும் பால் பண்ணை.,Peelamedu के पास गायें और भैंसें पालने वाला और ताज़ा फ़ार्म का दूध बेचने वाला डेयरी फ़ार्म।,"Dr Nanjappa Road, Peelamedu",,,641012,,,641012;641021;641001,milk,Farm Fresh Cow Milk,,milk,cow,4.0,1l,₹64/1l
,"Sri Murugan Dairy Farm, Ondipudur",farm,dairy-farm;dairy,641015,A small dairy farm in Ondipudur producing fresh cow milk from its own herd.,Ondipudur பகுதியில் தன் சொந்த மந்தையிலிருந்து புதிய பசும்பால் தயாரிக்கும் சிறிய பால் பண்ணை.,Ondipudur में अपने ही झुंड से ताज़ा गाय का दूध तैयार करने वाला छोटा डेयरी फ़ार्म।,"Trichy Road, Ondipudur",,,641015,,,641015,milk,Fresh Buffalo Milk,,milk,buffalo,6.5,500ml,₹45/500ml
,"Nallur Dairy Farm, Rathinapuri",farm,dairy-farm;dairy,641018,"Nallur Dairy Farm, Rathinapuri rears dairy cattle at Rathinapuri and supplies fresh milk to nearby homes and shops.",Rathinapuri பகுதியில் பால் கால்நடைகளை வளர்த்து அருகிலுள்ள வீடுகள் மற்றும் கடைகளுக்கு புதிய பால் வழங்கும் பால் பண்ணை.,Rathinapuri में डेयरी पशु पालने वाला और आसपास के घरों व दुकानों को ताज़ा दूध देने वाला डेयरी फ़ार्म।,"Avinashi Road, Rathinapuri",,,641018,,,641018;641035;641001,milk,A2 Cow Milk,,milk,a2,4.3,1l,₹98/1l
,"Karpagam Dairy Farm, Kuniyamuthur",farm,dairy-farm;dairy,641021,Family-run dairy farm at Kuniyamuthur offering fresh cow and buffalo milk direct from the farm.,Kuniyamuthur பகுதியில் பண்ணையிலிருந்து நேரடியாக புதிய பசும்பால் மற்றும் எருமைப்பால் வழங்கும் குடும்ப பால் பண்ணை.,Kuniyamuthur में फ़ार्म से सीधे ताज़ा गाय और भैंस का दूध देने वाला पारिवारिक डेयरी फ़ार्म।,"Mettupalayam Road, Kuniyamuthur",,,641021,,,641021;641001,milk,Organic Cow Milk,,milk,organic,4.1,500ml,₹58/500ml
,"Sri Velan Dairy Farm, Ukkadam",farm,dairy-farm;dairy,641025,"Sri Velan Dairy Farm, Ukkadam is a dairy farm near Ukkadam keeping cows and buffaloes and selling fresh farm milk.",Ukkadam அருகில் பசுக்கள் மற்றும் எருமைகளை வளர்த்து புதிய பண்ணைப் பாலை விற்கும் பால் பண்ணை.,Ukkadam के पास गायें और भैंसें पालने वाला और ताज़ा फ़ार्म का दूध बेचने वाला डेयरी फ़ार्म।,"Sathy Road, Ukkadam",,,641025,,,641025;641041;641001,milk,Farm Fresh Cow Milk,,milk,cow,4.0,1l,₹64/1l
,"Ponni Dairy Farm, Podanur",farm,dairy-farm;dairy,641035,A small dairy farm in Podanur producing fresh cow milk from its own herd.,Podanur பகுதியில் தன் சொந்த மந்தையிலிருந்து புதிய பசும்பால் தயாரிக்கும் சிறிய பால் பண்ணை.,Podanur में अपने ही झुंड से ताज़ा गाय का दूध तैयार करने वाला छोटा डेयरी फ़ार्म।,"Cross Cut Road, Podanur",,,641035,,,641035,milk,Fresh Buffalo Milk,,milk,buffalo,6.5,500ml,₹45/500ml
,"Sri Lakshmi Dairy Farm, Kavundampalayam",farm,dairy-farm;dairy,641037,"Sri Lakshmi Dairy Farm, Kavundampalayam rears dairy cattle at Kavundampalayam and supplies fresh milk to nearby homes and shops.",Kavundampalayam பகுதியில் பால் கால்நடைகளை வளர்த்து அருகிலுள்ள வீடுகள் மற்றும் கடைகளுக்கு புதிய பால் வழங்கும் பால் பண்ணை.,Kavundampalayam में डेयरी पशु पालने वाला और आसपास के घरों व दुकानों को ताज़ा दूध देने वाला डेयरी फ़ार्म।,"Big Bazaar Street, Kavundampalayam",,,641037,,,641037;641046;641001,milk,A2 Cow Milk,,milk,a2,4.3,1l,₹98/1l
,"Thendral Dairy Farm, Thudiyalur",farm,dairy-farm;dairy,641041,Family-run dairy farm at Thudiyalur offering fresh cow and buffalo milk direct from the farm.,Thudiyalur பகுதியில் பண்ணையிலிருந்து நேரடியாக புதிய பசும்பால் மற்றும் எருமைப்பால் வழங்கும் குடும்ப பால் பண்ணை.,Thudiyalur में फ़ार्म से सीधे ताज़ा गाय और भैंस का दूध देने वाला पारिवारिक डेयरी फ़ार्म।,"Sungam Bypass, Thudiyalur",,,641041,,,641041,milk,Organic Cow Milk,,milk,organic,4.1,500ml,₹58/500ml
,"Kongu Dairy Farm, Vadavalli",farm,dairy-farm;dairy,641045,"Kongu Dairy Farm, Vadavalli is a dairy farm near Vadavalli keeping cows and buffaloes and selling fresh farm milk.",Vadavalli அருகில் பசுக்கள் மற்றும் எருமைகளை வளர்த்து புதிய பண்ணைப் பாலை விற்கும் பால் பண்ணை.,Vadavalli के पास गायें और भैंसें पालने वाला और ताज़ा फ़ार्म का दूध बेचने वाला डेयरी फ़ार्म।,"Pollachi Main Road, Vadavalli",,,641045,,,641045;641062,milk,Farm Fresh Cow Milk,,milk,cow,4.0,1l,₹64/1l
,"Sri Balaji Veterinary Clinic, Maruthamalai",shop,veterinarian,641046,"Sri Balaji Veterinary Clinic, Maruthamalai is a veterinary clinic in Maruthamalai providing health care and treatment for cattle and pets.",Maruthamalai பகுதியில் கால்நடைகள் மற்றும் செல்லப்பிராணிகளுக்கு சிகிச்சை அளிக்கும் கால்நடை மருத்துவர் கிளினிக்.,Maruthamalai में पशुओं और पालतू जानवरों के इलाज व देखभाल के लिए पशु चिकित्सक क्लिनिक।,"Trichy Road, Maruthamalai",,,641046,,,641046;641103,,,,,,,,
,"Amman Veterinary Clinic, Saravanampatti",shop,veterinarian,641048,"A veterinary clinic serving Saravanampatti with animal health check-ups, vaccination and cattle care.","Saravanampatti பகுதிக்கு விலங்கு உடல்நல பரிசோதனை, தடுப்பூசி மற்றும் கால்நடை பராமரிப்பு வழங்கும் கால்நடை மருத்துவர் மையம்.","Saravanampatti क्षेत्र में पशु स्वास्थ्य जाँच, टीकाकरण और मवेशी देखभाल देने वाला पशु चिकित्सक क्लिनिक।","Avinashi Road, Saravanampatti",,,641048,,,641048,,,,,,,,
,"Kongu Veterinary Clinic, Nava India",shop,veterinarian,641062,"Kongu Veterinary Clinic, Nava India offers veterinary treatment and cattle health services for dairy farmers around Nava India.",Nava India பகுதியில் உள்ள பால் விவசாயிகளுக்கு கால்நடை சிகிச்சை மற்றும் விலங்கு உடல்நல சேவைகளை வழங்கும் கால்நடை மருத்துவர்.,Nava India के आसपास डेयरी किसानों के लिए पशु चिकित्सा और मवेशी स्वास्थ्य सेवाएँ देने वाला पशु चिकित्सक।,"Mettupalayam Road, Nava India",,,641062,,,641062;641114;641001,,,,,,,,
,"Sri Murugan Veterinary Clinic, Perur",shop,veterinarian,641103,"Sri Murugan Veterinary Clinic, Perur is a veterinary clinic in Perur providing health care and treatment for cattle and pets.",Perur பகுதியில் கால்நடைகள் மற்றும் செல்லப்பிராணிகளுக்கு சிகிச்சை அளிக்கும் கால்நடை மருத்துவர் கிளினிக்.,Perur में पशुओं और पालतू जानवरों के इलाज व देखभाल के लिए पशु चिकित्सक क्लिनिक।,"Sathy Road, Perur",,,641103,,,641103,,,,,,,,
,"Vetcare Veterinary Clinic, Vellakinar",shop,veterinarian,641107,"A veterinary clinic serving Vellakinar with animal health check-ups, vaccination and cattle care.","Vellakinar பகுதிக்கு விலங்கு உடல்நல பரிசோதனை, தடுப்பூசி மற்றும் கால்நடை பராமரிப்பு வழங்கும் கால்நடை மருத்துவர் மையம்.","Vellakinar क्षेत्र में पशु स्वास्थ्य जाँच, टीकाकरण और मवेशी देखभाल देने वाला पशु चिकित्सक क्लिनिक।","Cross Cut Road, Vellakinar",,,641107,,,641107;641301,,,,,,,,
,"Sri Vinayaga Veterinary Clinic, Thondamuthur",shop,veterinarian,641114,"Sri Vinayaga Veterinary Clinic, Thondamuthur offers veterinary treatment and cattle health services for dairy farmers around Thondamuthur.",Thondamuthur பகுதியில் உள்ள பால் விவசாயிகளுக்கு கால்நடை சிகிச்சை மற்றும் விலங்கு உடல்நல சேவைகளை வழங்கும் கால்நடை மருத்துவர்.,Thondamuthur के आसपास डेयरी किसानों के लिए पशु चिकित्सा और मवेशी स्वास्थ्य सेवाएँ देने वाला पशु चिकित्सक।,"Big Bazaar Street, Thondamuthur",,,641114,,,641114,,,,,,,,
,"Nallur Veterinary Clinic, Kinathukadavu",shop,veterinarian,641202,"Nallur Veterinary Clinic, Kinathukadavu is a veterinary clinic in Kinathukadavu providing health care and treatment for cattle and pets.",Kinathukadavu பகுதியில் கால்நடைகள் மற்றும் செல்லப்பிராணிகளுக்கு சிகிச்சை அளிக்கும் கால்நடை மருத்துவர் கிளினிக்.,Kinathukadavu में पशुओं और पालतू जानवरों के इलाज व देखभाल के लिए पशु चिकित्सक क्लिनिक।,"Sungam Bypass, Kinathukadavu",,,641202,,,641202;642001,,,,,,,,
